SNOMED_CT_ID	HPO_ID	HPO_NAME
SNOMEDCT:58976002	HP:0000852	Pseudohypoparathyroidism
SNOMEDCT:3716002	HP:0000853	Goiter
SNOMEDCT:255033000	HP:0000854	Thyroid adenoma
SNOMEDCT:255034006	HP:0000854	Thyroid adenoma
SNOMEDCT:48606007	HP:0000855	Insulin resistance
SNOMEDCT:80182007	HP:0000858	Irregular menstruation
SNOMEDCT:88213004	HP:0000859	Hyperaldosteronism
SNOMEDCT:45369008	HP:0000863	Central diabetes insipidus
SNOMEDCT:91478007	HP:0000867	Secondary hyperparathyroidism
SNOMEDCT:86030004	HP:0000869	Secondary amenorrhea
SNOMEDCT:237662005	HP:0000870	Increased circulating prolactin concentration
SNOMEDCT:32390006	HP:0000871	Panhypopituitarism
SNOMEDCT:21983002	HP:0000872	Hashimoto thyroiditis
SNOMEDCT:15771004	HP:0000873	Diabetes insipidus
SNOMEDCT:52073004	HP:0000876	Oligomenorrhea
SNOMEDCT:298724002	HP:0000879	Short sternum
SNOMEDCT:249697003	HP:0000883	Thin ribs
SNOMEDCT:249704008	HP:0000887	Cupped ribs
SNOMEDCT:249687007	HP:0000890	Long clavicles
SNOMEDCT:72535009	HP:0000891	Cervical ribs
SNOMEDCT:93250003	HP:0000894	Short clavicles
SNOMEDCT:249684000	HP:0000895	Lateral clavicle hook
SNOMEDCT:15214001	HP:0000897	Rachitic rosary
SNOMEDCT:249702007	HP:0000897	Rachitic rosary
SNOMEDCT:249699000	HP:0000900	Thickened ribs
SNOMEDCT:79120002	HP:0000912	Sprengel anomaly
SNOMEDCT:249680009	HP:0000916	Broad clavicles
SNOMEDCT:249695006	HP:0000921	Missing ribs
SNOMEDCT:201637001	HP:0000934	Chondrocalcinosis
SNOMEDCT:239832006	HP:0000934	Chondrocalcinosis
SNOMEDCT:239838005	HP:0000934	Chondrocalcinosis
SNOMEDCT:312894000	HP:0000938	Osteopenia
SNOMEDCT:78441005	HP:0000938	Osteopenia
SNOMEDCT:64859006	HP:0000939	Osteoporosis
SNOMEDCT:254069004	HP:0000943	Dysostosis multiplex
SNOMEDCT:65327002	HP:0000943	Dysostosis multiplex
SNOMEDCT:199879009	HP:0000951	Abnormality of the skin
SNOMEDCT:95320005	HP:0000951	Abnormality of the skin
SNOMEDCT:18165001	HP:0000952	Jaundice
SNOMEDCT:4830009	HP:0000953	Hyperpigmentation of the skin
SNOMEDCT:49765009	HP:0000953	Hyperpigmentation of the skin
SNOMEDCT:248409006	HP:0000954	Single transverse palmar crease
SNOMEDCT:402599005	HP:0000956	Acanthosis nigricans
SNOMEDCT:72129000	HP:0000956	Acanthosis nigricans
SNOMEDCT:201281002	HP:0000957	Cafe-au-lait spot
SNOMEDCT:51089004	HP:0000957	Cafe-au-lait spot
SNOMEDCT:16386004	HP:0000958	Dry skin
SNOMEDCT:249729002	HP:0000960	Sacral dimple
SNOMEDCT:311897005	HP:0000960	Sacral dimple
SNOMEDCT:119419001	HP:0000961	Cyanosis
SNOMEDCT:3415004	HP:0000961	Cyanosis
SNOMEDCT:26996000	HP:0000962	Hyperkeratosis
SNOMEDCT:396228006	HP:0000962	Hyperkeratosis
SNOMEDCT:399955009	HP:0000962	Hyperkeratosis
SNOMEDCT:277797007	HP:0000963	Thin skin
SNOMEDCT:281104002	HP:0000964	Eczematoid dermatitis
SNOMEDCT:43116000	HP:0000964	Eczematoid dermatitis
SNOMEDCT:45004005	HP:0000966	Hypohidrosis
SNOMEDCT:271813007	HP:0000967	Petechiae
SNOMEDCT:50091001	HP:0000967	Petechiae
SNOMEDCT:254154003	HP:0000968	Ectodermal dysplasia
SNOMEDCT:8654005	HP:0000968	Ectodermal dysplasia
SNOMEDCT:20741006	HP:0000969	Edema
SNOMEDCT:267038008	HP:0000969	Edema
SNOMEDCT:423666004	HP:0000969	Edema
SNOMEDCT:79654002	HP:0000969	Edema
SNOMEDCT:14662005	HP:0000970	Anhidrosis
SNOMEDCT:39659002	HP:0000970	Anhidrosis
SNOMEDCT:88232005	HP:0000971	Abnormal sweat gland morphology
SNOMEDCT:706885006	HP:0000972	Palmoplantar hyperkeratosis
SNOMEDCT:58588007	HP:0000973	Cutis laxa
SNOMEDCT:161857006	HP:0000975	Hyperhidrosis
SNOMEDCT:312230002	HP:0000975	Hyperhidrosis
SNOMEDCT:364538006	HP:0000975	Hyperhidrosis
SNOMEDCT:415690000	HP:0000975	Hyperhidrosis
SNOMEDCT:415691001	HP:0000975	Hyperhidrosis
SNOMEDCT:52613005	HP:0000975	Hyperhidrosis
SNOMEDCT:302227002	HP:0000978	Bruising susceptibility
SNOMEDCT:424131007	HP:0000978	Bruising susceptibility
SNOMEDCT:425075004	HP:0000978	Bruising susceptibility
SNOMEDCT:77643000	HP:0000978	Bruising susceptibility
SNOMEDCT:12393003	HP:0000979	Purpura
SNOMEDCT:387778001	HP:0000979	Purpura
SNOMEDCT:423902002	HP:0000979	Purpura
SNOMEDCT:398979000	HP:0000980	Pallor
SNOMEDCT:706885006	HP:0000982	Palmoplantar keratoderma
SNOMEDCT:112625008	HP:0000988	Skin rash
SNOMEDCT:271807003	HP:0000988	Skin rash
SNOMEDCT:279333002	HP:0000989	Pruritus
SNOMEDCT:418290006	HP:0000989	Pruritus
SNOMEDCT:418363000	HP:0000989	Pruritus
SNOMEDCT:424492005	HP:0000989	Pruritus
SNOMEDCT:63103006	HP:0000991	Xanthomatosis
SNOMEDCT:90128006	HP:0000992	Cutaneous photosensitivity
SNOMEDCT:21119008	HP:0000995	Melanocytic nevus
SNOMEDCT:400096001	HP:0000995	Melanocytic nevus
SNOMEDCT:271607001	HP:0000998	Hypertrichosis
SNOMEDCT:29966009	HP:0000998	Hypertrichosis
SNOMEDCT:70759006	HP:0000999	Pyoderma
SNOMEDCT:72100002	HP:0001003	Multiple lentigines
SNOMEDCT:234097001	HP:0001004	Lymphedema
SNOMEDCT:30213001	HP:0001004	Lymphedema
SNOMEDCT:399939002	HP:0001007	Hirsutism
SNOMEDCT:112641009	HP:0001009	Telangiectasia
SNOMEDCT:247479008	HP:0001009	Telangiectasia
SNOMEDCT:18655006	HP:0001010	Hypopigmentation of the skin
SNOMEDCT:201284005	HP:0001010	Hypopigmentation of the skin
SNOMEDCT:23006000	HP:0001010	Hypopigmentation of the skin
SNOMEDCT:89031001	HP:0001010	Hypopigmentation of the skin
SNOMEDCT:404062002	HP:0001012	Multiple lipomas
SNOMEDCT:46720004	HP:0001012	Multiple lipomas
SNOMEDCT:93163002	HP:0001012	Multiple lipomas
SNOMEDCT:238952003	HP:0001013	Eruptive xanthomas
SNOMEDCT:26810009	HP:0001014	Angiokeratoma
SNOMEDCT:200948000	HP:0001019	Erythroderma
SNOMEDCT:396349005	HP:0001019	Erythroderma
SNOMEDCT:396350005	HP:0001019	Erythroderma
SNOMEDCT:399992009	HP:0001019	Erythroderma
SNOMEDCT:400005007	HP:0001019	Erythroderma
SNOMEDCT:15890002	HP:0001022	Albinism
SNOMEDCT:18064000	HP:0001022	Albinism
SNOMEDCT:126485001	HP:0001025	Urticaria
SNOMEDCT:247472004	HP:0001025	Urticaria
SNOMEDCT:64305001	HP:0001025	Urticaria
SNOMEDCT:2099007	HP:0001028	Hemangioma
SNOMEDCT:253053003	HP:0001028	Hemangioma
SNOMEDCT:400210000	HP:0001028	Hemangioma
SNOMEDCT:402685001	HP:0001029	Poikiloderma
SNOMEDCT:70114006	HP:0001029	Poikiloderma
SNOMEDCT:247427007	HP:0001030	Fragile skin
SNOMEDCT:200766001	HP:0001036	Parakeratosis
SNOMEDCT:65068000	HP:0001036	Parakeratosis
SNOMEDCT:20255002	HP:0001041	Facial erythema
SNOMEDCT:271811009	HP:0001041	Facial erythema
SNOMEDCT:398909004	HP:0001041	Facial erythema
SNOMEDCT:56727007	HP:0001045	Vitiligo
SNOMEDCT:200775004	HP:0001047	Atopic dermatitis
SNOMEDCT:24079001	HP:0001047	Atopic dermatitis
SNOMEDCT:33377007	HP:0001048	Cavernous hemangioma
SNOMEDCT:416824008	HP:0001048	Cavernous hemangioma
SNOMEDCT:56975005	HP:0001048	Cavernous hemangioma
SNOMEDCT:75246004	HP:0001050	Plethora
SNOMEDCT:50563003	HP:0001051	Seborrheic dermatitis
SNOMEDCT:86708008	HP:0001051	Seborrheic dermatitis
SNOMEDCT:254211001	HP:0001052	Nevus flammeus
SNOMEDCT:416377005	HP:0001052	Nevus flammeus
SNOMEDCT:44653001	HP:0001055	Erysipelas
SNOMEDCT:51510002	HP:0001055	Erysipelas
SNOMEDCT:254679001	HP:0001056	Milia
SNOMEDCT:254683001	HP:0001056	Milia
SNOMEDCT:37719003	HP:0001056	Milia
SNOMEDCT:254237003	HP:0001057	Aplasia cutis congenita
SNOMEDCT:35484002	HP:0001057	Aplasia cutis congenita
SNOMEDCT:74223008	HP:0001057	Aplasia cutis congenita
SNOMEDCT:77489003	HP:0001059	Pterygium
SNOMEDCT:11381005	HP:0001061	Acne
SNOMEDCT:254818000	HP:0001062	Atypical nevus
SNOMEDCT:61814002	HP:0001062	Atypical nevus
SNOMEDCT:25003006	HP:0001063	Acrocyanosis
SNOMEDCT:201066002	HP:0001065	Striae distensae
SNOMEDCT:201067006	HP:0001065	Striae distensae
SNOMEDCT:47212006	HP:0001065	Striae distensae
SNOMEDCT:19133005	HP:0001067	Neurofibroma
SNOMEDCT:81669005	HP:0001067	Neurofibroma
SNOMEDCT:124464003	HP:0001071	Angiokeratoma corporis diffusum
SNOMEDCT:16652001	HP:0001071	Angiokeratoma corporis diffusum
SNOMEDCT:17417006	HP:0001072	Thickened skin
SNOMEDCT:69943009	HP:0001072	Thickened skin
SNOMEDCT:239172000	HP:0001075	Atrophic scars
SNOMEDCT:409766009	HP:0001075	Atrophic scars
SNOMEDCT:105997008	HP:0001080	Biliary tract abnormality
SNOMEDCT:266474003	HP:0001081	Cholelithiasis
SNOMEDCT:76581006	HP:0001082	Cholecystitis
SNOMEDCT:74969002	HP:0001083	Ectopia lentis
SNOMEDCT:111522004	HP:0001084	Corneal arcus
SNOMEDCT:231924000	HP:0001084	Corneal arcus
SNOMEDCT:231925004	HP:0001084	Corneal arcus
SNOMEDCT:248487006	HP:0001085	Papilledema
SNOMEDCT:423341008	HP:0001085	Papilledema
SNOMEDCT:73221001	HP:0001085	Papilledema
SNOMEDCT:204113001	HP:0001087	Developmental glaucoma
SNOMEDCT:413728006	HP:0001087	Developmental glaucoma
SNOMEDCT:400960002	HP:0001088	Brushfield spots
SNOMEDCT:95709007	HP:0001089	Iris atrophy
SNOMEDCT:246920008	HP:0001090	Abnormally large globe
SNOMEDCT:204208005	HP:0001092	Absent lacrimal punctum
SNOMEDCT:253217007	HP:0001092	Absent lacrimal punctum
SNOMEDCT:77971008	HP:0001094	Iridocyclitis
SNOMEDCT:6962006	HP:0001095	Hypertensive retinopathy
SNOMEDCT:88151007	HP:0001096	Keratoconjunctivitis
SNOMEDCT:302896008	HP:0001097	Keratoconjunctivitis sicca
SNOMEDCT:363677007	HP:0001097	Keratoconjunctivitis sicca
SNOMEDCT:46152009	HP:0001097	Keratoconjunctivitis sicca
SNOMEDCT:247033008	HP:0001100	Heterochromia iridis
SNOMEDCT:65074000	HP:0001101	Iritis
SNOMEDCT:312999006	HP:0001103	Abnormal macular morphology
SNOMEDCT:405722004	HP:0001105	Retinal atrophy
SNOMEDCT:95695004	HP:0001105	Retinal atrophy
SNOMEDCT:26399002	HP:0001107	Ocular albinism
SNOMEDCT:58610003	HP:0001112	Leber optic atrophy
SNOMEDCT:63103006	HP:0001114	Xanthelasma
SNOMEDCT:6400008	HP:0001114	Xanthelasma
SNOMEDCT:75594004	HP:0001114	Xanthelasma
SNOMEDCT:399336001	HP:0001118	Juvenile cataract
SNOMEDCT:12184005	HP:0001123	Visual field defect
SNOMEDCT:400951005	HP:0001126	Cryptophthalmos
SNOMEDCT:60332004	HP:0001128	Trichiasis
SNOMEDCT:5587004	HP:0001131	Corneal dystrophy
SNOMEDCT:65814009	HP:0001132	Lens subluxation
SNOMEDCT:1151008	HP:0001133	Constriction of peripheral visual field
SNOMEDCT:267628004	HP:0001133	Constriction of peripheral visual field
SNOMEDCT:39837002	HP:0001137	Alternating esotropia
SNOMEDCT:82108004	HP:0001138	Optic neuropathy
SNOMEDCT:75241009	HP:0001139	Choroideremia
SNOMEDCT:5131000119107	HP:0001140	Limbal dermoid
SNOMEDCT:92097004	HP:0001140	Limbal dermoid
SNOMEDCT:397541004	HP:0001141	Severely reduced visual acuity
SNOMEDCT:253221000	HP:0001142	Lenticonus
SNOMEDCT:31021007	HP:0001144	Orbital cyst
SNOMEDCT:39832008	HP:0001147	Retinal exudate
SNOMEDCT:1192004	HP:0001149	Lattice corneal dystrophy
SNOMEDCT:361199007	HP:0001149	Lattice corneal dystrophy
SNOMEDCT:47054003	HP:0001153	Septate vagina
SNOMEDCT:299033004	HP:0001155	Abnormality of the hand
SNOMEDCT:43476002	HP:0001156	Brachydactyly
SNOMEDCT:373413006	HP:0001159	Syndactyly
SNOMEDCT:81793007	HP:0001161	Hand polydactyly
SNOMEDCT:205131007	HP:0001162	Postaxial hand polydactyly
SNOMEDCT:62250003	HP:0001166	Arachnodactyly
SNOMEDCT:48251003	HP:0001169	Broad palm
SNOMEDCT:299034005	HP:0001171	Split hand
SNOMEDCT:299130003	HP:0001172	Abnormal thumb morphology
SNOMEDCT:249752003	HP:0001176	Large hands
SNOMEDCT:205135003	HP:0001177	Preaxial hand polydactyly
SNOMEDCT:445216006	HP:0001177	Preaxial hand polydactyly
SNOMEDCT:249768009	HP:0001182	Tapered finger
SNOMEDCT:204470001	HP:0001195	Single umbilical artery
SNOMEDCT:59795007	HP:0001196	Short umbilical cord
SNOMEDCT:205308004	HP:0001199	Triphalangeal thumb
SNOMEDCT:367004	HP:0001217	Clubbing
SNOMEDCT:205139009	HP:0001233	2-3 finger syndactyly
SNOMEDCT:202275008	HP:0001239	Wrist flexion contracture
SNOMEDCT:228156007	HP:0001249	Intellectual disability
SNOMEDCT:247578003	HP:0001249	Intellectual disability
SNOMEDCT:91138005	HP:0001249	Intellectual disability
SNOMEDCT:128613002	HP:0001250	Seizure
SNOMEDCT:246545002	HP:0001250	Seizure
SNOMEDCT:313307000	HP:0001250	Seizure
SNOMEDCT:84757009	HP:0001250	Seizure
SNOMEDCT:91175000	HP:0001250	Seizure
SNOMEDCT:85102008	HP:0001251	Ataxia
SNOMEDCT:398151007	HP:0001252	Hypotonia
SNOMEDCT:398152000	HP:0001252	Hypotonia
SNOMEDCT:214264003	HP:0001254	Lethargy
SNOMEDCT:86765009	HP:0001256	Intellectual disability, mild
SNOMEDCT:221360009	HP:0001257	Spasticity
SNOMEDCT:397790002	HP:0001257	Spasticity
SNOMEDCT:192967009	HP:0001258	Spastic paraplegia
SNOMEDCT:371632003	HP:0001259	Coma
SNOMEDCT:8011004	HP:0001260	Dysarthria
SNOMEDCT:271782001	HP:0001262	Excessive daytime somnolence
SNOMEDCT:79519003	HP:0001262	Excessive daytime somnolence
SNOMEDCT:224958001	HP:0001263	Global developmental delay
SNOMEDCT:281411007	HP:0001264	Spastic diplegia
SNOMEDCT:405946002	HP:0001265	Hyporeflexia
SNOMEDCT:43105007	HP:0001266	Choreoathetosis
SNOMEDCT:127377003	HP:0001269	Hemiparesis
SNOMEDCT:20022000	HP:0001269	Hemiparesis
SNOMEDCT:302226006	HP:0001271	Polyneuropathy
SNOMEDCT:42345000	HP:0001271	Polyneuropathy
SNOMEDCT:42658009	HP:0001271	Polyneuropathy
SNOMEDCT:95646004	HP:0001272	Cerebellar atrophy
SNOMEDCT:5102002	HP:0001274	Agenesis of corpus callosum
SNOMEDCT:41581000	HP:0001276	Hypertonia
SNOMEDCT:56731001	HP:0001276	Hypertonia
SNOMEDCT:28651003	HP:0001278	Orthostatic hypotension
SNOMEDCT:271594007	HP:0001279	Syncope
SNOMEDCT:272030005	HP:0001279	Syncope
SNOMEDCT:309585006	HP:0001279	Syncope
SNOMEDCT:10629009	HP:0001281	Tetany
SNOMEDCT:398432008	HP:0001283	Bulbar palsy
SNOMEDCT:349006	HP:0001284	Areflexia
SNOMEDCT:37280007	HP:0001284	Areflexia
SNOMEDCT:298282001	HP:0001285	Spastic tetraparesis
SNOMEDCT:7180009	HP:0001287	Meningitis
SNOMEDCT:22325002	HP:0001288	Gait disturbance
SNOMEDCT:286933003	HP:0001289	Confusion
SNOMEDCT:95664006	HP:0001293	Cranial nerve compression
SNOMEDCT:230690007	HP:0001297	Stroke
SNOMEDCT:81308009	HP:0001298	Encephalopathy
SNOMEDCT:32798002	HP:0001300	Parkinsonism
SNOMEDCT:23024003	HP:0001302	Pachygyria
SNOMEDCT:22451001	HP:0001304	Torsion dystonia
SNOMEDCT:431034009	HP:0001304	Torsion dystonia
SNOMEDCT:14447001	HP:0001305	Dandy-Walker malformation
SNOMEDCT:249878001	HP:0001308	Tongue fasciculations
SNOMEDCT:32566006	HP:0001310	Dysmetria
SNOMEDCT:205294008	HP:0001319	Neonatal hypotonia
SNOMEDCT:16026008	HP:0001321	Cerebellar hypoplasia
SNOMEDCT:26544005	HP:0001324	Muscle weakness
SNOMEDCT:267384006	HP:0001325	Hypoglycemic coma
SNOMEDCT:253143001	HP:0001331	Absent septum pellucidum
SNOMEDCT:271569006	HP:0001334	Communicating hydrocephalus
SNOMEDCT:229247004	HP:0001335	Bimanual synkinesia
SNOMEDCT:127324008	HP:0001336	Myoclonus
SNOMEDCT:17450006	HP:0001336	Myoclonus
SNOMEDCT:26079004	HP:0001337	Tremor
SNOMEDCT:253140003	HP:0001338	Partial agenesis of the corpus callosum
SNOMEDCT:204036008	HP:0001339	Lissencephaly
SNOMEDCT:230706003	HP:0001342	Cerebral hemorrhage
SNOMEDCT:274100004	HP:0001342	Cerebral hemorrhage
SNOMEDCT:50143004	HP:0001343	Kernicterus
SNOMEDCT:74925009	HP:0001343	Kernicterus
SNOMEDCT:86854008	HP:0001347	Hyperreflexia
SNOMEDCT:289195008	HP:0001350	Slurred speech
SNOMEDCT:19410003	HP:0001355	Megalencephaly
SNOMEDCT:21850008	HP:0001357	Plagiocephaly
SNOMEDCT:254024005	HP:0001357	Plagiocephaly
SNOMEDCT:30915001	HP:0001360	Holoprosencephaly
SNOMEDCT:57219006	HP:0001363	Craniosynostosis
SNOMEDCT:399269003	HP:0001367	Abnormal joint morphology
SNOMEDCT:3723001	HP:0001369	Arthritis
SNOMEDCT:69896004	HP:0001370	Rheumatoid arthritis
SNOMEDCT:203598005	HP:0001371	Flexion contracture
SNOMEDCT:385522000	HP:0001371	Flexion contracture
SNOMEDCT:55033002	HP:0001371	Flexion contracture
SNOMEDCT:57048009	HP:0001371	Flexion contracture
SNOMEDCT:7890003	HP:0001371	Flexion contracture
SNOMEDCT:88565003	HP:0001371	Flexion contracture
SNOMEDCT:108367008	HP:0001373	Joint dislocation
SNOMEDCT:87642003	HP:0001373	Joint dislocation
SNOMEDCT:48334007	HP:0001374	Congenital hip dislocation
SNOMEDCT:52781008	HP:0001374	Congenital hip dislocation
SNOMEDCT:298181000	HP:0001382	Joint hypermobility
SNOMEDCT:48334007	HP:0001385	Hip dysplasia
SNOMEDCT:52781008	HP:0001385	Hip dysplasia
SNOMEDCT:271771009	HP:0001386	Joint swelling
SNOMEDCT:84445001	HP:0001387	Joint stiffness
SNOMEDCT:235856003	HP:0001392	Abnormality of the liver
SNOMEDCT:19943007	HP:0001394	Cirrhosis
SNOMEDCT:62484002	HP:0001395	Hepatic fibrosis
SNOMEDCT:197446008	HP:0001396	Cholestasis
SNOMEDCT:30144000	HP:0001396	Cholestasis
SNOMEDCT:33688009	HP:0001396	Cholestasis
SNOMEDCT:197321007	HP:0001397	Hepatic steatosis
SNOMEDCT:442191002	HP:0001397	Hepatic steatosis
SNOMEDCT:59927004	HP:0001399	Hepatic failure
SNOMEDCT:109841003	HP:0001402	Hepatocellular carcinoma
SNOMEDCT:187769009	HP:0001402	Hepatocellular carcinoma
SNOMEDCT:25370001	HP:0001402	Hepatocellular carcinoma
SNOMEDCT:4637005	HP:0001406	Intrahepatic cholestasis
SNOMEDCT:85057007	HP:0001407	Hepatic cysts
SNOMEDCT:20239009	HP:0001408	Bile duct proliferation
SNOMEDCT:34742003	HP:0001409	Portal hypertension
SNOMEDCT:75183008	HP:0001410	Decreased liver function
SNOMEDCT:77981007	HP:0001410	Decreased liver function
SNOMEDCT:21861000	HP:0001413	Micronodular cirrhosis
SNOMEDCT:263934009	HP:0001417	X-linked inheritance
SNOMEDCT:36760000	HP:0001433	Hepatosplenomegaly
SNOMEDCT:295091000119100	HP:0001476	Delayed closure of the anterior fontanelle
SNOMEDCT:403536009	HP:0001480	Freckling
SNOMEDCT:699225003	HP:0001480	Freckling
SNOMEDCT:95325000	HP:0001482	Subcutaneous nodule
SNOMEDCT:78894008	HP:0001483	Eye poking
SNOMEDCT:247081001	HP:0001489	Posterior vitreous detachment
SNOMEDCT:400946004	HP:0001491	Congenital fibrosis of extraocular muscles
SNOMEDCT:204152008	HP:0001492	Axenfeld anomaly
SNOMEDCT:204181009	HP:0001493	Falciform retinal fold
SNOMEDCT:36440009	HP:0001508	Failure to thrive
SNOMEDCT:432788009	HP:0001508	Failure to thrive
SNOMEDCT:276617005	HP:0001510	Growth delay
SNOMEDCT:444896005	HP:0001510	Growth delay
SNOMEDCT:59576002	HP:0001510	Growth delay
SNOMEDCT:199612005	HP:0001511	Intrauterine growth retardation
SNOMEDCT:22033007	HP:0001511	Intrauterine growth retardation
SNOMEDCT:414915002	HP:0001513	Obesity
SNOMEDCT:414916001	HP:0001513	Obesity
SNOMEDCT:267258002	HP:0001518	Small for gestational age
SNOMEDCT:276610007	HP:0001518	Small for gestational age
SNOMEDCT:62250003	HP:0001519	Disproportionate tall stature
SNOMEDCT:205838004	HP:0001528	Hemihypertrophy
SNOMEDCT:56007004	HP:0001528	Hemihypertrophy
SNOMEDCT:396347007	HP:0001537	Umbilical hernia
SNOMEDCT:18735004	HP:0001539	Omphalocele
SNOMEDCT:62629000	HP:0001540	Diastasis recti
SNOMEDCT:389026000	HP:0001541	Ascites
SNOMEDCT:72951007	HP:0001543	Gastroschisis
SNOMEDCT:24228002	HP:0001552	Barrel-shaped chest
SNOMEDCT:276369006	HP:0001558	Decreased fetal movement
SNOMEDCT:42170009	HP:0001560	Abnormality of the amniotic fluid
SNOMEDCT:86203003	HP:0001561	Polyhydramnios
SNOMEDCT:59566000	HP:0001562	Oligohydramnios
SNOMEDCT:71485000	HP:0001572	Macrodontia
SNOMEDCT:201093004	HP:0001582	Redundant skin
SNOMEDCT:44526006	HP:0001583	Rotary nystagmus
SNOMEDCT:95783006	HP:0001583	Rotary nystagmus
SNOMEDCT:89405008	HP:0001586	Vesicovaginal fistula
SNOMEDCT:278040002	HP:0001596	Alopecia
SNOMEDCT:56317004	HP:0001596	Alopecia
SNOMEDCT:17790008	HP:0001597	Abnormality of the nail
SNOMEDCT:66270006	HP:0001598	Concave nail
SNOMEDCT:38086007	HP:0001601	Laryngomalacia
SNOMEDCT:75547007	HP:0001602	Laryngeal stenosis
SNOMEDCT:302912005	HP:0001604	Vocal cord paresis
SNOMEDCT:445424004	HP:0001604	Vocal cord paresis
SNOMEDCT:302912005	HP:0001605	Vocal cord paralysis
SNOMEDCT:22668006	HP:0001607	Subglottic stenosis
SNOMEDCT:50219008	HP:0001609	Hoarse voice
SNOMEDCT:229645001	HP:0001611	Hypernasal speech
SNOMEDCT:289190003	HP:0001611	Hypernasal speech
SNOMEDCT:2120003	HP:0001612	Weak cry
SNOMEDCT:47004009	HP:0001618	Dysphonia
SNOMEDCT:51406002	HP:0001620	High pitched voice
SNOMEDCT:34527004	HP:0001621	Weak voice
SNOMEDCT:8614008	HP:0001621	Weak voice
SNOMEDCT:282020008	HP:0001622	Premature birth
SNOMEDCT:367494004	HP:0001622	Premature birth
SNOMEDCT:49550006	HP:0001622	Premature birth
SNOMEDCT:249101006	HP:0001623	Breech presentation
SNOMEDCT:6096002	HP:0001623	Breech presentation
SNOMEDCT:49601007	HP:0001626	Abnormality of the cardiovascular system
SNOMEDCT:13213009	HP:0001627	Abnormal heart morphology
SNOMEDCT:253549006	HP:0001629	Ventricular septal defect
SNOMEDCT:30288003	HP:0001629	Ventricular septal defect
SNOMEDCT:253366007	HP:0001631	Atrial septal defect
SNOMEDCT:405752007	HP:0001631	Atrial septal defect
SNOMEDCT:70142008	HP:0001631	Atrial septal defect
SNOMEDCT:409712001	HP:0001634	Mitral valve prolapse
SNOMEDCT:8074002	HP:0001634	Mitral valve prolapse
SNOMEDCT:42343007	HP:0001635	Congestive heart failure
SNOMEDCT:84114007	HP:0001635	Congestive heart failure
SNOMEDCT:86299006	HP:0001636	Tetralogy of Fallot
SNOMEDCT:57809008	HP:0001638	Cardiomyopathy
SNOMEDCT:85898001	HP:0001638	Cardiomyopathy
SNOMEDCT:233873004	HP:0001639	Hypertrophic cardiomyopathy
SNOMEDCT:45227007	HP:0001639	Hypertrophic cardiomyopathy
SNOMEDCT:8186001	HP:0001640	Cardiomegaly
SNOMEDCT:448643005	HP:0001641	Abnormal pulmonary valve morphology
SNOMEDCT:56786000	HP:0001642	Pulmonic stenosis
SNOMEDCT:83330001	HP:0001643	Patent ductus arteriosus
SNOMEDCT:195021004	HP:0001644	Dilated cardiomyopathy
SNOMEDCT:399020009	HP:0001644	Dilated cardiomyopathy
SNOMEDCT:95281009	HP:0001645	Sudden cardiac death
SNOMEDCT:448743001	HP:0001646	Abnormal aortic valve morphology
SNOMEDCT:72352009	HP:0001647	Bicuspid aortic valve
SNOMEDCT:274096000	HP:0001648	Cor pulmonale
SNOMEDCT:83291003	HP:0001648	Cor pulmonale
SNOMEDCT:3424008	HP:0001649	Tachycardia
SNOMEDCT:86651002	HP:0001649	Tachycardia
SNOMEDCT:60573004	HP:0001650	Aortic valve stenosis
SNOMEDCT:27637000	HP:0001651	Dextrocardia
SNOMEDCT:48724000	HP:0001653	Mitral regurgitation
SNOMEDCT:368009	HP:0001654	Abnormal heart valve morphology
SNOMEDCT:204317008	HP:0001655	Patent foramen ovale
SNOMEDCT:111975006	HP:0001657	Prolonged QT interval
SNOMEDCT:22298006	HP:0001658	Myocardial infarction
SNOMEDCT:60234000	HP:0001659	Aortic regurgitation
SNOMEDCT:58140002	HP:0001660	Truncus arteriosus
SNOMEDCT:48867003	HP:0001662	Bradycardia
SNOMEDCT:71908006	HP:0001663	Ventricular fibrillation
SNOMEDCT:31722008	HP:0001664	Torsade de pointes
SNOMEDCT:89792004	HP:0001667	Right ventricular hypertrophy
SNOMEDCT:204296002	HP:0001669	Transposition of the great arteries
SNOMEDCT:26146002	HP:0001669	Transposition of the great arteries
SNOMEDCT:253273004	HP:0001671	Abnormal cardiac septum morphology
SNOMEDCT:396351009	HP:0001671	Abnormal cardiac septum morphology
SNOMEDCT:59494005	HP:0001671	Abnormal cardiac septum morphology
SNOMEDCT:414024009	HP:0001677	Coronary artery atherosclerosis
