ICD10	OMIM
ICD-10:Q28.3	OMIM:603284
ICD-10:Q28.3	OMIM:603285
ICD-10:Q28.3	OMIM:619538
ICD-10:Q28.3	OMIM:116860
ICD-10:G11.4	OMIM:300750
ICD-10:Q15.0	OMIM:231300
ICD-10:Q15.0	OMIM:613086
ICD-10:Q15.0	OMIM:613085
ICD-10:Q15.0	OMIM:600975
ICD-10:Q15.0	OMIM:617272
ICD-10:Q99.1	OMIM:300510
ICD-10:Q99.1	OMIM:233300
ICD-10:Q99.1	OMIM:618117
ICD-10:Q99.1	OMIM:614324
ICD-10:Q99.1	OMIM:618723
ICD-10:Q99.1	OMIM:618078
ICD-10:Q87.0	OMIM:183700
ICD-10:Q51.2	OMIM:140000
ICD-10:Q87.8	OMIM:183802
ICD-10:Q87.0	OMIM:248110
ICD-10:Q38.2	OMIM:153630
ICD-10:Q87.8	OMIM:300475
ICD-10:D84.8	OMIM:616622
ICD-10:Q82.8	OMIM:607658
ICD-10:G96.8	OMIM:614325
ICD-10:G93.8	OMIM:618147
ICD-10:M11.2	OMIM:610455
ICD-10:Q93.5	OMIM:613457
ICD-10:I49.8	OMIM:620231
ICD-10:I49.8	OMIM:609622
ICD-10:I49.8	OMIM:609620
ICD-10:I49.8	OMIM:609621
ICD-10:I67.8	OMIM:614561
ICD-10:Q82.8	OMIM:614974
ICD-10:G31.8	OMIM:220111
ICD-10:G31.8	OMIM:619065
ICD-10:E88.0	OMIM:615604
ICD-10:E88.8	OMIM:271245
ICD-10:Q82.4	OMIM:161000
ICD-10:E88.8	OMIM:617086
ICD-10:H53.6	OMIM:258100
ICD-10:H53.6	OMIM:613411
ICD-10:G11.8	OMIM:615957
ICD-10:E22.1	OMIM:615555
ICD-10:C49.9	OMIM:215300
ICD-10:D69.1	OMIM:601709
ICD-10:K76.8	OMIM:617093
ICD-10:G24.8	OMIM:611031
ICD-10:G24.8	OMIM:128200
ICD-10:G71.8	OMIM:616231
ICD-10:D56.0	OMIM:301040
ICD-10:D56.0	OMIM:309580
ICD-10:G24.1	OMIM:128235
ICD-10:E80.2	OMIM:176100
ICD-10:E75.1	OMIM:230500
ICD-10:E75.1	OMIM:230600
ICD-10:E75.1	OMIM:230650
ICD-10:G90.1	OMIM:223900
ICD-10:G11.8	OMIM:615268
ICD-10:G11.8	OMIM:613227
ICD-10:G11.8	OMIM:610185
ICD-10:G11.8	OMIM:224050
ICD-10:Q73.8	OMIM:127350
ICD-10:Q99.8	OMIM:300260
ICD-10:Q99.8	OMIM:300815
ICD-10:Q87.0	OMIM:614188
ICD-10:E70.1	OMIM:261640
ICD-10:E70.1	OMIM:264070
ICD-10:E70.1	OMIM:261630
ICD-10:E70.1	OMIM:233910
ICD-10:E88.8	OMIM:615330
ICD-10:G11.1	OMIM:616204
ICD-10:G11.1	OMIM:614831
ICD-10:M60.8	OMIM:147421
ICD-10:E05.8	OMIM:609152
ICD-10:E72.4	OMIM:619075
ICD-10:G60.0	OMIM:162500
ICD-10:Q87.8	OMIM:613195
ICD-10:P83.2	OMIM:236750
ICD-10:Q44.7	OMIM:610205
ICD-10:Q66.8	OMIM:192950
ICD-10:H35.5	OMIM:613587
ICD-10:D84.1	OMIM:613860
ICD-10:Q78.8	OMIM:614875
ICD-10:D84.8	OMIM:612840
ICD-10:Q87.8	OMIM:617140
ICD-10:Q87.0	OMIM:617751
ICD-10:D71	OMIM:233700
ICD-10:D71	OMIM:233690
ICD-10:D71	OMIM:618935
ICD-10:D71	OMIM:233710
ICD-10:D71	OMIM:306400
ICD-10:D71	OMIM:613960
ICD-10:Q87.8	OMIM:305450
ICD-10:H53.5	OMIM:190900
ICD-10:Q87.0	OMIM:602849
ICD-10:D68.2	OMIM:202400
ICD-10:E83.5	OMIM:145981
ICD-10:G40.0	OMIM:600512
ICD-10:G40.0	OMIM:616436
ICD-10:G40.0	OMIM:616461
ICD-10:Q87.8	OMIM:300263
ICD-10:E72.8	OMIM:300438
ICD-10:G11.2	OMIM:600224
ICD-10:E22.0	OMIM:300942
ICD-10:E72.1	OMIM:219500
ICD-10:Q87.3	OMIM:235000
ICD-10:D21.9	OMIM:234820
ICD-10:Q87.8	OMIM:119580
ICD-10:Q87.8	OMIM:617681
ICD-10:Q87.1	OMIM:122470
ICD-10:Q87.1	OMIM:610759
ICD-10:Q87.1	OMIM:300882
ICD-10:Q87.1	OMIM:614701
ICD-10:Q87.1	OMIM:300590
ICD-10:Q87.8	OMIM:155145
ICD-10:Q99.8	OMIM:617352
ICD-10:Q87.4	OMIM:604308
ICD-10:G71.0	OMIM:613818
ICD-10:Q87.0	OMIM:616362
ICD-10:H35.5	OMIM:153880
ICD-10:E88.8	OMIM:617183
ICD-10:D12.6	OMIM:617108
ICD-10:D12.6	OMIM:601228
ICD-10:D12.6	OMIM:610069
ICD-10:Q87.8	OMIM:615102
ICD-10:E03.1	OMIM:618573
ICD-10:G60.8	OMIM:618960
ICD-10:E83.3	OMIM:241530
ICD-10:Q77.7	OMIM:271640
ICD-10:G71.2	OMIM:606612
ICD-10:G71.2	OMIM:613152
ICD-10:E88.8	OMIM:256810
ICD-10:Q87.0	OMIM:269150
ICD-10:G31.8	OMIM:616878
ICD-10:G11.1	OMIM:609270
ICD-10:G72.3	OMIM:170500
ICD-10:Q87.8	OMIM:312190
ICD-10:Q87.8	OMIM:179280
ICD-10:G82.4	OMIM:270950
ICD-10:Q87.8	OMIM:266270
ICD-10:E78.8	OMIM:277175
ICD-10:Q87.8	OMIM:600096
ICD-10:E83.4	OMIM:618314
ICD-10:Q24.4	OMIM:271950
ICD-10:Q87.8	OMIM:608978
ICD-10:Q87.1	OMIM:268250
ICD-10:F84.2	OMIM:300672
ICD-10:F84.2	OMIM:617904
ICD-10:F84.2	OMIM:617903
ICD-10:F84.2	OMIM:613454
ICD-10:F84.2	OMIM:312750
ICD-10:I01.1	OMIM:268240
ICD-10:I01.8	OMIM:268240
ICD-10:I01.9	OMIM:268240
ICD-10:I01.2	OMIM:268240
ICD-10:I01.0	OMIM:268240
ICD-10:I00	OMIM:268240
ICD-10:Q87.8	OMIM:613406
ICD-10:I15.1	OMIM:145260
ICD-10:E20.1	OMIM:612463
ICD-10:G11.4	OMIM:611302
ICD-10:D81.2	OMIM:300400
ICD-10:D16.9	OMIM:127820
ICD-10:Q78.0	OMIM:602361
ICD-10:Q87.5	OMIM:259250
ICD-10:M61.5	OMIM:166350
ICD-10:M92.5	OMIM:259200
ICD-10:M92.5	OMIM:188700
ICD-10:C41.9	OMIM:165660
ICD-10:E72.0	OMIM:220100
ICD-10:Q87.8	OMIM:601163
ICD-10:Q79.0	OMIM:222400
ICD-10:Q79.0	OMIM:142340
ICD-10:Q79.0	OMIM:306950
ICD-10:Q79.0	OMIM:610187
ICD-10:Q87.8	OMIM:222448
ICD-10:Q04.3	OMIM:300067
ICD-10:Q04.8	OMIM:608098
ICD-10:Q04.8	OMIM:608097
ICD-10:Q04.8	OMIM:617201
ICD-10:Q04.8	OMIM:300049
ICD-10:Q04.8	OMIM:612881
ICD-10:Q04.8	OMIM:615544
ICD-10:E74.0	OMIM:261670
ICD-10:G11.2	OMIM:183090
ICD-10:G71.2	OMIM:619542
ICD-10:G71.0	OMIM:601954
ICD-10:G11.4	OMIM:616586
ICD-10:Q84.3	OMIM:614149
ICD-10:Q84.3	OMIM:107000
ICD-10:G11.2	OMIM:600223
ICD-10:D89.8	OMIM:618048
ICD-10:D89.8	OMIM:619183
ICD-10:D89.8	OMIM:619175
ICD-10:D89.8	OMIM:617591
ICD-10:D89.8	OMIM:256040
ICD-10:Q87.8	OMIM:607323
ICD-10:G31.8	OMIM:618240
ICD-10:G31.8	OMIM:618244
ICD-10:G31.8	OMIM:618241
ICD-10:G31.8	OMIM:618248
ICD-10:G31.8	OMIM:618249
ICD-10:G31.8	OMIM:618243
ICD-10:G31.8	OMIM:256000
ICD-10:G31.8	OMIM:252010
ICD-10:G31.8	OMIM:616277
ICD-10:G31.8	OMIM:618228
ICD-10:G31.8	OMIM:618224
ICD-10:G31.8	OMIM:618226
ICD-10:G31.8	OMIM:618229
ICD-10:G31.8	OMIM:618222
ICD-10:G31.8	OMIM:618225
ICD-10:G31.8	OMIM:618233
ICD-10:G31.8	OMIM:618239
ICD-10:G31.8	OMIM:618230
ICD-10:G31.8	OMIM:618235
ICD-10:G31.8	OMIM:614652
ICD-10:G31.8	OMIM:607426
ICD-10:Q87.8	OMIM:613328
ICD-10:Q85.0	OMIM:615670
ICD-10:Q85.0	OMIM:162260
ICD-10:Q85.0	OMIM:162091
ICD-10:G60.0	OMIM:214400
ICD-10:Q87.8	OMIM:602342
ICD-10:F70	OMIM:617709
ICD-10:F71	OMIM:617709
ICD-10:F72	OMIM:617709
ICD-10:F73	OMIM:617709
ICD-10:F70	OMIM:611095
ICD-10:F71	OMIM:611095
ICD-10:F72	OMIM:611095
ICD-10:F73	OMIM:611095
ICD-10:F70	OMIM:611097
ICD-10:F71	OMIM:611097
ICD-10:F72	OMIM:611097
ICD-10:F73	OMIM:611097
ICD-10:F70	OMIM:611091
ICD-10:F71	OMIM:611091
ICD-10:F72	OMIM:611091
ICD-10:F73	OMIM:611091
ICD-10:F70	OMIM:611096
ICD-10:F71	OMIM:611096
ICD-10:F72	OMIM:611096
ICD-10:F73	OMIM:611096
ICD-10:F70	OMIM:611093
ICD-10:F71	OMIM:611093
ICD-10:F72	OMIM:611093
ICD-10:F73	OMIM:611093
ICD-10:F70	OMIM:611092
ICD-10:F71	OMIM:611092
ICD-10:F72	OMIM:611092
ICD-10:F73	OMIM:611092
ICD-10:F70	OMIM:611090
ICD-10:F71	OMIM:611090
ICD-10:F72	OMIM:611090
ICD-10:F73	OMIM:611090
ICD-10:F70	OMIM:616116
ICD-10:F71	OMIM:616116
ICD-10:F72	OMIM:616116
ICD-10:F73	OMIM:616116
ICD-10:F70	OMIM:616193
ICD-10:F71	OMIM:616193
ICD-10:F72	OMIM:616193
ICD-10:F73	OMIM:616193
ICD-10:F70	OMIM:615802
ICD-10:F71	OMIM:615802
ICD-10:F72	OMIM:615802
ICD-10:F73	OMIM:615802
ICD-10:F70	OMIM:614208
ICD-10:F71	OMIM:614208
ICD-10:F72	OMIM:614208
ICD-10:F73	OMIM:614208
ICD-10:F70	OMIM:614202
ICD-10:F71	OMIM:614202
ICD-10:F72	OMIM:614202
ICD-10:F73	OMIM:614202
ICD-10:F70	OMIM:619931
ICD-10:F71	OMIM:619931
ICD-10:F72	OMIM:619931
ICD-10:F73	OMIM:619931
ICD-10:F70	OMIM:618402
ICD-10:F71	OMIM:618402
ICD-10:F72	OMIM:618402
ICD-10:F73	OMIM:618402
ICD-10:F70	OMIM:614499
ICD-10:F71	OMIM:614499
ICD-10:F72	OMIM:614499
ICD-10:F73	OMIM:614499
ICD-10:F70	OMIM:615979
ICD-10:F71	OMIM:615979
ICD-10:F72	OMIM:615979
ICD-10:F73	OMIM:615979
ICD-10:F70	OMIM:616739
ICD-10:F71	OMIM:616739
ICD-10:F72	OMIM:616739
ICD-10:F73	OMIM:616739
ICD-10:F70	OMIM:617028
ICD-10:F71	OMIM:617028
ICD-10:F72	OMIM:617028
ICD-10:F73	OMIM:617028
ICD-10:F70	OMIM:616459
ICD-10:F71	OMIM:616459
ICD-10:F72	OMIM:616459
ICD-10:F73	OMIM:616459
ICD-10:F70	OMIM:249500
ICD-10:F71	OMIM:249500
ICD-10:F72	OMIM:249500
ICD-10:F73	OMIM:249500
ICD-10:F70	OMIM:618687
ICD-10:F71	OMIM:618687
ICD-10:F72	OMIM:618687
ICD-10:F73	OMIM:618687
ICD-10:F70	OMIM:618109
ICD-10:F71	OMIM:618109
ICD-10:F72	OMIM:618109
ICD-10:F73	OMIM:618109
ICD-10:F70	OMIM:614333
ICD-10:F71	OMIM:614333
ICD-10:F72	OMIM:614333
ICD-10:F73	OMIM:614333
ICD-10:F70	OMIM:608443
ICD-10:F71	OMIM:608443
ICD-10:F72	OMIM:608443
ICD-10:F73	OMIM:608443
ICD-10:F70	OMIM:616887
ICD-10:F71	OMIM:616887
ICD-10:F72	OMIM:616887
ICD-10:F73	OMIM:616887
ICD-10:F70	OMIM:614341
ICD-10:F71	OMIM:614341
ICD-10:F72	OMIM:614341
ICD-10:F73	OMIM:614341
ICD-10:F70	OMIM:614345
ICD-10:F71	OMIM:614345
ICD-10:F72	OMIM:614345
ICD-10:F73	OMIM:614345
ICD-10:F70	OMIM:614346
ICD-10:F71	OMIM:614346
ICD-10:F72	OMIM:614346
ICD-10:F73	OMIM:614346
ICD-10:F70	OMIM:614344
ICD-10:F71	OMIM:614344
ICD-10:F72	OMIM:614344
ICD-10:F73	OMIM:614344
ICD-10:F70	OMIM:614347
ICD-10:F71	OMIM:614347
ICD-10:F72	OMIM:614347
ICD-10:F73	OMIM:614347
ICD-10:F70	OMIM:614342
ICD-10:F71	OMIM:614342
ICD-10:F72	OMIM:614342
ICD-10:F73	OMIM:614342
ICD-10:F70	OMIM:614340
ICD-10:F71	OMIM:614340
ICD-10:F72	OMIM:614340
ICD-10:F73	OMIM:614340
ICD-10:F70	OMIM:614343
ICD-10:F71	OMIM:614343
ICD-10:F72	OMIM:614343
ICD-10:F73	OMIM:614343
ICD-10:F70	OMIM:617125
ICD-10:F71	OMIM:617125
ICD-10:F72	OMIM:617125
ICD-10:F73	OMIM:617125
ICD-10:F70	OMIM:617816
ICD-10:F71	OMIM:617816
ICD-10:F72	OMIM:617816
ICD-10:F73	OMIM:617816
ICD-10:F70	OMIM:615817
ICD-10:F71	OMIM:615817
ICD-10:F72	OMIM:615817
ICD-10:F73	OMIM:615817
ICD-10:F70	OMIM:607417
ICD-10:F71	OMIM:607417
ICD-10:F72	OMIM:607417
ICD-10:F73	OMIM:607417
ICD-10:F70	OMIM:617188
ICD-10:F71	OMIM:617188
ICD-10:F72	OMIM:617188
ICD-10:F73	OMIM:617188
ICD-10:F70	OMIM:614249
ICD-10:F71	OMIM:614249
ICD-10:F72	OMIM:614249
ICD-10:F73	OMIM:614249
ICD-10:F70	OMIM:615942
ICD-10:F71	OMIM:615942
ICD-10:F72	OMIM:615942
ICD-10:F73	OMIM:615942
ICD-10:F70	OMIM:618221
ICD-10:F71	OMIM:618221
ICD-10:F72	OMIM:618221
ICD-10:F73	OMIM:618221
ICD-10:F70	OMIM:614020
ICD-10:F71	OMIM:614020
ICD-10:F72	OMIM:614020
ICD-10:F73	OMIM:614020
ICD-10:F70	OMIM:611107
ICD-10:F71	OMIM:611107
ICD-10:F72	OMIM:611107
ICD-10:F73	OMIM:611107
ICD-10:F70	OMIM:614329
ICD-10:F71	OMIM:614329
ICD-10:F72	OMIM:614329
ICD-10:F73	OMIM:614329
ICD-10:F70	OMIM:613192
ICD-10:F71	OMIM:613192
ICD-10:F72	OMIM:613192
ICD-10:F73	OMIM:613192
ICD-10:F70	OMIM:616460
ICD-10:F71	OMIM:616460
ICD-10:F72	OMIM:616460
ICD-10:F73	OMIM:616460
ICD-10:E88.8	OMIM:610377
ICD-10:E88.8	OMIM:260920
ICD-10:E78.3	OMIM:207750
ICD-10:G11.4	OMIM:612539
ICD-10:Q77.7	OMIM:612813
ICD-10:Q87.0	OMIM:154780
ICD-10:G11.8	OMIM:613909
ICD-10:Q82.8	OMIM:609528
ICD-10:G11.8	OMIM:164400
ICD-10:Q87.8	OMIM:164280
ICD-10:Q87.8	OMIM:614326
ICD-10:Q13.8	OMIM:602482
ICD-10:Q13.8	OMIM:180500
ICD-10:Q13.8	OMIM:601499
ICD-10:Q87.8	OMIM:601165
ICD-10:Q87.8	OMIM:600460
ICD-10:Q75.8	OMIM:203000
ICD-10:Q32.1	OMIM:215800
ICD-10:E72.0	OMIM:606407
ICD-10:G71.8	OMIM:167320
ICD-10:G71.8	OMIM:615424
ICD-10:G71.8	OMIM:615422
ICD-10:G60.0	OMIM:609260
ICD-10:E21.0	OMIM:618188
ICD-10:E21.0	OMIM:239200
ICD-10:P70.2	OMIM:610374
ICD-10:P70.2	OMIM:601410
ICD-10:P70.2	OMIM:610582
ICD-10:H35.0	OMIM:614224
ICD-10:Q79.6	OMIM:130020
ICD-10:Q87.8	OMIM:203650
ICD-10:Q87.8	OMIM:618840
ICD-10:Q87.8	OMIM:610422
ICD-10:Q87.8	OMIM:613930
ICD-10:Q74.8	OMIM:228930
ICD-10:Q55.8	OMIM:261550
ICD-10:Q87.8	OMIM:616138
ICD-10:Q87.8	OMIM:614926
ICD-10:Q87.8	OMIM:614129
ICD-10:Q87.8	OMIM:233400
ICD-10:Q87.8	OMIM:615300
ICD-10:Q87.8	OMIM:617565
ICD-10:Q07.0	OMIM:118420
ICD-10:M34.8	OMIM:613471
ICD-10:K74.3	OMIM:613471
ICD-10:I15.1	OMIM:161900
ICD-10:E75.4	OMIM:601780
ICD-10:E75.4	OMIM:610127
ICD-10:E75.4	OMIM:615362
ICD-10:E75.4	OMIM:162350
ICD-10:E75.4	OMIM:614706
ICD-10:E75.4	OMIM:256730
ICD-10:E75.4	OMIM:204300
ICD-10:E76.2	OMIM:253000
ICD-10:D81.8	OMIM:609889
ICD-10:L63.0	OMIM:104000
ICD-10:L63.0	OMIM:300042
ICD-10:L63.0	OMIM:610753
ICD-10:Q21.2	OMIM:614474
ICD-10:Q21.2	OMIM:606215
ICD-10:Q21.2	OMIM:606217
ICD-10:Q21.2	OMIM:600309
ICD-10:Q21.2	OMIM:614430
ICD-10:Q21.2	OMIM:615779
ICD-10:Q87.8	OMIM:620186
ICD-10:G11.2	OMIM:603516
ICD-10:D71	OMIM:608203
ICD-10:D71	OMIM:618987
ICD-10:E80.2	OMIM:612740
ICD-10:Q27.8	OMIM:138000
ICD-10:E34.8	OMIM:601812
ICD-10:E88.8	OMIM:616007
ICD-10:E85.0	OMIM:616050
ICD-10:D68.3	OMIM:614486
ICD-10:Q82.2	OMIM:154800
ICD-10:Q87.8	OMIM:620193
ICD-10:Q87.8	OMIM:620192
ICD-10:Q87.8	OMIM:149730
ICD-10:E74.4	OMIM:614128
ICD-10:E74.4	OMIM:612933
ICD-10:Q79.3	OMIM:230750
ICD-10:Q93.5	OMIM:612530
ICD-10:Q92.3	OMIM:612475
ICD-10:G10	OMIM:143100
ICD-10:G60.0	OMIM:605285
ICD-10:D46.7	OMIM:300448
ICD-10:D56.0	OMIM:300448
ICD-10:N25.8	OMIM:604278
ICD-10:D69.1	OMIM:231200
ICD-10:D69.1	OMIM:153670
ICD-10:H51.2	OMIM:165150
ICD-10:Q87.8	OMIM:164900
ICD-10:H49.4	OMIM:617542
ICD-10:H49.4	OMIM:607313
ICD-10:Q78.8	OMIM:258480
ICD-10:Q87.8	OMIM:300000
ICD-10:Q04.3	OMIM:243310
ICD-10:K90.3	OMIM:614338
ICD-10:H35.5	OMIM:500004
ICD-10:H35.5	OMIM:614504
ICD-10:H35.5	OMIM:276902
ICD-10:Q76.3	OMIM:113500
ICD-10:Q84.3	OMIM:206800
ICD-10:Q13.8	OMIM:156600
ICD-10:H35.5	OMIM:610356
ICD-10:D80.5	OMIM:608106
ICD-10:D80.5	OMIM:608184
ICD-10:G60.0	OMIM:607706
ICD-10:G60.0	OMIM:607831
ICD-10:D80.5	OMIM:606843
ICD-10:M11.2	OMIM:617994
ICD-10:M11.2	OMIM:617993
ICD-10:M11.2	OMIM:211900
ICD-10:N10	OMIM:607665
ICD-10:G93.4	OMIM:619061
ICD-10:Q82.8	OMIM:216550
ICD-10:Q77.2	OMIM:615633
ICD-10:Q77.2	OMIM:613091
ICD-10:Q77.2	OMIM:614091
ICD-10:Q77.2	OMIM:615503
ICD-10:Q87.0	OMIM:601452
ICD-10:E74.0	OMIM:612933
ICD-10:E34.3	OMIM:618985
ICD-10:D82.8	OMIM:618985
ICD-10:E34.3	OMIM:245590
ICD-10:D82.8	OMIM:245590
ICD-10:D12.6	OMIM:615083
ICD-10:D12.6	OMIM:612591
ICD-10:D12.6	OMIM:608456
ICD-10:D12.6	OMIM:616415
ICD-10:E34.8	OMIM:176670
ICD-10:G60.0	OMIM:616625
ICD-10:Q78.8	OMIM:231095
ICD-10:H31.2	OMIM:303100
ICD-10:Q77.2	OMIM:273740
ICD-10:Q79.8	OMIM:211350
ICD-10:Q82.8	OMIM:601375
ICD-10:Q82.8	OMIM:227260
ICD-10:Q87.8	OMIM:268320
ICD-10:Q87.8	OMIM:602531
ICD-10:G93.8	OMIM:607483
ICD-10:Q82.4	OMIM:602401
ICD-10:Q77.7	OMIM:224400
ICD-10:G11.8	OMIM:606552
ICD-10:Q77.8	OMIM:127300
ICD-10:H90.0	OMIM:128980
ICD-10:Q81.8	OMIM:245660
ICD-10:G60.8	OMIM:252320
ICD-10:Q87.8	OMIM:600252
ICD-10:Q87.8	OMIM:605039
ICD-10:H52.1	OMIM:614292
ICD-10:H52.1	OMIM:608908
ICD-10:H52.1	OMIM:615431
ICD-10:Q04.8	OMIM:603387
ICD-10:Q04.8	OMIM:615938
ICD-10:Q04.8	OMIM:615937
ICD-10:C44.9	OMIM:109400
ICD-10:E83.1	OMIM:604290
ICD-10:E22.2	OMIM:300539
ICD-10:Q10.3	OMIM:126300
ICD-10:Q78.4	OMIM:614569
ICD-10:G31.8	OMIM:203700
ICD-10:D81.5	OMIM:613179
ICD-10:E16.1	OMIM:256450
ICD-10:Q81.0	OMIM:604536
ICD-10:Q87.8	OMIM:300194
ICD-10:Q87.8	OMIM:300990
ICD-10:Q82.8	OMIM:136500
ICD-10:Q82.8	OMIM:614973
ICD-10:G11.4	OMIM:620323
ICD-10:K07.0	OMIM:273050
ICD-10:Q56.2	OMIM:264270
ICD-10:E71.3	OMIM:264470
ICD-10:K59.8	OMIM:609629
ICD-10:K59.8	OMIM:300048
ICD-10:K59.8	OMIM:243180
ICD-10:K59.8	OMIM:601223
ICD-10:E34.8	OMIM:169170
ICD-10:Q79.4	OMIM:100100
ICD-10:Q82.8	OMIM:224750
ICD-10:Q77.7	OMIM:183900
ICD-10:D55.3	OMIM:612631
ICD-10:I77.8	OMIM:192315
ICD-10:Q93.5	OMIM:613509
ICD-10:E72.3	OMIM:231690
ICD-10:Q82.8	OMIM:612940
ICD-10:E77.1	OMIM:256550
ICD-10:G71.0	OMIM:606768
ICD-10:Q16.5	OMIM:610706
ICD-10:G24.1	OMIM:614588
ICD-10:K83.1	OMIM:605479
ICD-10:Q75.8	OMIM:136760
ICD-10:H18.5	OMIM:217800
ICD-10:D84.8	OMIM:612260
ICD-10:G11.4	OMIM:613096
ICD-10:E29.1	OMIM:614279
ICD-10:I95.1	OMIM:604715
ICD-10:Q85.0	OMIM:101000
ICD-10:Q81.2	OMIM:131750
ICD-10:Q87.8	OMIM:617306
ICD-10:D89.8	OMIM:618213
ICD-10:G12.2	OMIM:614881
ICD-10:G12.2	OMIM:619216
ICD-10:F84.8	OMIM:616973
ICD-10:E88.8	OMIM:617044
ICD-10:I77.8	OMIM:182410
ICD-10:Q87.8	OMIM:604168
ICD-10:D58.8	OMIM:612925
ICD-10:D58.8	OMIM:612926
ICD-10:D58.8	OMIM:612922
ICD-10:D58.8	OMIM:612923
ICD-10:D58.8	OMIM:612924
ICD-10:D58.8	OMIM:609814
ICD-10:D58.8	OMIM:615008
ICD-10:D58.8	OMIM:235400
ICD-10:Q14.2	OMIM:120430
ICD-10:Q12.0	OMIM:269400
ICD-10:C49.9	OMIM:612219
ICD-10:C71.9	OMIM:616568
ICD-10:D56.0	OMIM:604131
ICD-10:Q87.8	OMIM:618316
ICD-10:Q51.8	OMIM:158330
ICD-10:M87.8	OMIM:608805
ICD-10:M87.8	OMIM:617383
ICD-10:E70.3	OMIM:615179
ICD-10:E78.8	OMIM:247100
ICD-10:Q04.3	OMIM:614424
ICD-10:Q61.5	OMIM:614424
ICD-10:Q04.3	OMIM:609583
ICD-10:Q61.5	OMIM:609583
ICD-10:Q04.3	OMIM:611560
ICD-10:Q61.5	OMIM:611560
ICD-10:H35.5	OMIM:614424
ICD-10:H35.5	OMIM:614464
ICD-10:Q04.3	OMIM:614464
ICD-10:H35.5	OMIM:608629
ICD-10:Q04.3	OMIM:608629
ICD-10:H35.5	OMIM:617121
ICD-10:Q04.3	OMIM:617121
ICD-10:H35.5	OMIM:614970
ICD-10:Q04.3	OMIM:614970
ICD-10:Q45.8	OMIM:615710
ICD-10:Q93.5	OMIM:612582
ICD-10:Q87.0	OMIM:201050
ICD-10:G11.4	OMIM:615035
ICD-10:G11.4	OMIM:615043
ICD-10:I15.1	OMIM:177200
ICD-10:I15.1	OMIM:618114
ICD-10:I15.1	OMIM:618126
ICD-10:L81.7	OMIM:106050
ICD-10:L81.7	OMIM:300652
ICD-10:Q87.8	OMIM:213980
ICD-10:Q93.5	OMIM:156200
ICD-10:Q74.1	OMIM:168860
ICD-10:E79.8	OMIM:608688
ICD-10:Q77.7	OMIM:618395
ICD-10:Q87.1	OMIM:202900
ICD-10:C41.3	OMIM:612219
ICD-10:C41.2	OMIM:612219
ICD-10:C40.2	OMIM:612219
ICD-10:C40.3	OMIM:612219
ICD-10:C40.0	OMIM:612219
ICD-10:C40.1	OMIM:612219
ICD-10:C41.4	OMIM:612219
ICD-10:Q87.8	OMIM:271960
ICD-10:Q25.3	OMIM:185500
ICD-10:G25.8	OMIM:149400
ICD-10:G25.8	OMIM:614618
ICD-10:G25.8	OMIM:614619
ICD-10:G25.8	OMIM:618011
ICD-10:H18.5	OMIM:122440
ICD-10:G25.8	OMIM:184850
ICD-10:G60.0	OMIM:605588
ICD-10:Q87.8	OMIM:245150
ICD-10:E70.3	OMIM:214500
ICD-10:Q06.2	OMIM:222500
ICD-10:K63.8	OMIM:520100
ICD-10:K63.8	OMIM:618662
ICD-10:E79.8	OMIM:274270
ICD-10:D89.1	OMIM:123550
ICD-10:Q32.1	OMIM:603569
ICD-10:D68.0	OMIM:277480
ICD-10:G60.0	OMIM:610100
ICD-10:D81.1	OMIM:606593
ICD-10:E34.5	OMIM:312300
ICD-10:E75.5	OMIM:610717
ICD-10:D75.1	OMIM:263400
ICD-10:Q77.8	OMIM:608940
ICD-10:Q75.8	OMIM:141400
ICD-10:Q87.5	OMIM:218090
ICD-10:Q78.8	OMIM:239850
ICD-10:Q87.0	OMIM:218350
ICD-10:Q87.0	OMIM:312860
ICD-10:M85.2	OMIM:122860
ICD-10:M85.2	OMIM:218300
ICD-10:Q87.0	OMIM:145420
ICD-10:Q87.5	OMIM:614378
ICD-10:Q87.5	OMIM:614099
ICD-10:Q87.5	OMIM:218330
ICD-10:Q87.5	OMIM:617102
ICD-10:Q87.5	OMIM:613610
ICD-10:C22.0	OMIM:114550
ICD-10:Q82.0	OMIM:247440
ICD-10:Q82.0	OMIM:153100
ICD-10:Q82.0	OMIM:611944
ICD-10:E74.0	OMIM:232800
ICD-10:Q69.0	OMIM:615226
ICD-10:Q69.0	OMIM:608562
ICD-10:Q69.0	OMIM:618498
ICD-10:Q69.0	OMIM:602085
ICD-10:Q69.0	OMIM:263450
ICD-10:Q69.0	OMIM:618219
ICD-10:Q69.0	OMIM:174200
ICD-10:Q69.0	OMIM:607324
ICD-10:Q04.3	OMIM:608027
ICD-10:E70.3	OMIM:203300
ICD-10:E70.3	OMIM:614073
ICD-10:N11.8	OMIM:137920
ICD-10:G60.0	OMIM:601152
ICD-10:G60.0	OMIM:616505
ICD-10:H35.0	OMIM:300216
ICD-10:Q79.6	OMIM:225410
ICD-10:Q86.8	OMIM:609442
ICD-10:Q79.6	OMIM:225400
ICD-10:D76.1	OMIM:603552
ICD-10:D76.1	OMIM:603553
ICD-10:D76.1	OMIM:613101
ICD-10:D76.1	OMIM:267700
ICD-10:D76.1	OMIM:608898
ICD-10:D76.1	OMIM:618998
ICD-10:L98.8	OMIM:184900
ICD-10:L98.8	OMIM:228020
