ORPHA	OMIM
ORPHA:611	OMIM:147421
ORPHA:643503	OMIM:617602
ORPHA:424	OMIM:609152
ORPHA:544488	OMIM:619075
ORPHA:640	OMIM:162500
ORPHA:363992	OMIM:613195
ORPHA:363999|Clinical subtype	OMIM:236750
ORPHA:261629|Etiological subtype	OMIM:610205
ORPHA:295201|Clinical subtype	OMIM:192950
ORPHA:295203|Clinical subtype	OMIM:192950
ORPHA:247834	OMIM:613587
ORPHA:331190	OMIM:613860
ORPHA:99646	OMIM:614875
ORPHA:99844|Clinical subtype	OMIM:612840
ORPHA:500150	OMIM:617140
ORPHA:500159	OMIM:617751
ORPHA:379	OMIM:233700
ORPHA:379	OMIM:233690
ORPHA:379	OMIM:618935
ORPHA:379	OMIM:233710
ORPHA:379	OMIM:306400
ORPHA:379	OMIM:613960
ORPHA:93932	OMIM:305450
ORPHA:88629	OMIM:190900
ORPHA:53271	OMIM:602849
ORPHA:101041|Clinical subtype	OMIM:202400
ORPHA:101049|Etiological subtype	OMIM:145981
ORPHA:101046	OMIM:600512
ORPHA:101046	OMIM:616436
ORPHA:101046	OMIM:616461
ORPHA:85287	OMIM:300263
ORPHA:391428|Clinical subtype	OMIM:300438
ORPHA:308670|Clinical subtype	OMIM:232500
ORPHA:98766	OMIM:600224
ORPHA:300373	OMIM:300942
ORPHA:212	OMIM:219500
ORPHA:2128	OMIM:235000
ORPHA:2126	OMIM:234820
ORPHA:2124	OMIM:140850
ORPHA:1997	OMIM:119580
ORPHA:1997	OMIM:617681
ORPHA:199	OMIM:122470
ORPHA:199	OMIM:610759
ORPHA:199	OMIM:300882
ORPHA:199	OMIM:614701
ORPHA:199	OMIM:300590
ORPHA:1993	OMIM:155145
ORPHA:96186	OMIM:617352
ORPHA:99715	OMIM:604308
ORPHA:280333	OMIM:613818
ORPHA:457284	OMIM:616362
ORPHA:75381	OMIM:153880
ORPHA:496790	OMIM:617183
ORPHA:157798	OMIM:617108
ORPHA:157794	OMIM:601228
ORPHA:157794	OMIM:610069
ORPHA:289553	OMIM:615102
ORPHA:99832	OMIM:618573
ORPHA:631248	OMIM:618960
ORPHA:157215	OMIM:241530
ORPHA:642099	OMIM:271640
ORPHA:370980	OMIM:606612
ORPHA:370980	OMIM:613152
ORPHA:255229	OMIM:256810
ORPHA:798	OMIM:269150
ORPHA:480864	OMIM:616878
ORPHA:284324	OMIM:609270
ORPHA:254803|Clinical group	OMIM:612073
ORPHA:254803|Clinical group	OMIM:612075
ORPHA:682	OMIM:170500
Clinical group|ORPHA:301	OMIM:137800
ORPHA:3016	OMIM:312190
ORPHA:3015	OMIM:179280
ORPHA:3011	OMIM:270950
ORPHA:3019	OMIM:266270
ORPHA:3018	OMIM:277175
ORPHA:3010	OMIM:600096
ORPHA:564178	OMIM:618314
ORPHA:3092	OMIM:271950
ORPHA:3097	OMIM:608978
ORPHA:3098	OMIM:268250
ORPHA:3095	OMIM:300672
ORPHA:3095	OMIM:617904
ORPHA:3095	OMIM:617903
ORPHA:3095	OMIM:613454
ORPHA:3095	OMIM:312750
ORPHA:3099	OMIM:268240
ORPHA:500166|Etiological subtype	OMIM:613406
ORPHA:500163	OMIM:613406
ORPHA:88938|Etiological subtype	OMIM:145260
ORPHA:79445	OMIM:612463
ORPHA:643538|Etiological subtype	OMIM:616863
ORPHA:397946	OMIM:611302
ORPHA:276	OMIM:300400
ORPHA:2767	OMIM:127820
ORPHA:2763	OMIM:602361
ORPHA:2769	OMIM:259250
ORPHA:2762	OMIM:166350
ORPHA:2768	OMIM:259200
ORPHA:2768	OMIM:188700
ORPHA:2760	OMIM:165660
ORPHA:214	OMIM:220100
ORPHA:2141	OMIM:601163
ORPHA:2140	OMIM:222400
ORPHA:2140	OMIM:142340
ORPHA:2140	OMIM:306950
ORPHA:2140	OMIM:610187
ORPHA:2143	OMIM:222448
ORPHA:2148	OMIM:300067
ORPHA:2149	OMIM:608098
ORPHA:2149	OMIM:608097
ORPHA:2149	OMIM:617201
ORPHA:2149	OMIM:300049
ORPHA:2149	OMIM:612881
ORPHA:2149	OMIM:615544
ORPHA:97234	OMIM:261670
ORPHA:98756	OMIM:183090
ORPHA:99741	OMIM:619542
ORPHA:79256|Clinical subtype	OMIM:230600
ORPHA:34514	OMIM:601954
ORPHA:447760	OMIM:616586
ORPHA:90390|Clinical subtype	OMIM:614149
ORPHA:90390|Clinical subtype	OMIM:107000
ORPHA:98765	OMIM:600223
ORPHA:324977	OMIM:618048
ORPHA:324977	OMIM:619183
ORPHA:324977	OMIM:619175
ORPHA:324977	OMIM:617591
ORPHA:324977	OMIM:256040
ORPHA:261647|Etiological subtype	OMIM:607323
ORPHA:255241	OMIM:618240
ORPHA:255241	OMIM:618244
ORPHA:255241	OMIM:618241
ORPHA:255241	OMIM:618248
ORPHA:255241	OMIM:618249
ORPHA:255241	OMIM:618243
ORPHA:255241	OMIM:256000
ORPHA:255241	OMIM:252010
ORPHA:255241	OMIM:616277
ORPHA:255241	OMIM:618228
ORPHA:255241	OMIM:618224
ORPHA:255241	OMIM:618226
ORPHA:255241	OMIM:618229
ORPHA:255241	OMIM:618222
ORPHA:255241	OMIM:618225
ORPHA:255241	OMIM:618233
ORPHA:255241	OMIM:618239
ORPHA:255241	OMIM:618230
ORPHA:255241	OMIM:618235
ORPHA:255249	OMIM:614652
ORPHA:255249	OMIM:607426
ORPHA:221139	OMIM:613328
ORPHA:93921	OMIM:615670
ORPHA:93921	OMIM:162260
ORPHA:93921	OMIM:162091
ORPHA:99948	OMIM:214400
ORPHA:487825	OMIM:602342
ORPHA:93329|Clinical subtype	OMIM:258315
ORPHA:88616|Etiological subtype	OMIM:617709
ORPHA:88616|Etiological subtype	OMIM:611095
ORPHA:88616|Etiological subtype	OMIM:611097
ORPHA:88616|Etiological subtype	OMIM:611091
ORPHA:88616|Etiological subtype	OMIM:611096
ORPHA:88616|Etiological subtype	OMIM:611093
ORPHA:88616|Etiological subtype	OMIM:611092
ORPHA:88616|Etiological subtype	OMIM:611090
ORPHA:88616|Etiological subtype	OMIM:616116
ORPHA:88616|Etiological subtype	OMIM:616193
ORPHA:88616|Etiological subtype	OMIM:615802
ORPHA:88616|Etiological subtype	OMIM:614208
ORPHA:88616|Etiological subtype	OMIM:614202
ORPHA:88616|Etiological subtype	OMIM:619931
ORPHA:88616|Etiological subtype	OMIM:618402
ORPHA:88616|Etiological subtype	OMIM:614499
ORPHA:88616|Etiological subtype	OMIM:615979
ORPHA:88616|Etiological subtype	OMIM:616739
ORPHA:88616|Etiological subtype	OMIM:617028
ORPHA:88616|Etiological subtype	OMIM:616459
ORPHA:88616|Etiological subtype	OMIM:249500
ORPHA:88616|Etiological subtype	OMIM:618687
ORPHA:88616|Etiological subtype	OMIM:618109
ORPHA:88616|Etiological subtype	OMIM:614333
ORPHA:88616|Etiological subtype	OMIM:608443
ORPHA:88616|Etiological subtype	OMIM:616887
ORPHA:88616|Etiological subtype	OMIM:614341
ORPHA:88616|Etiological subtype	OMIM:614345
ORPHA:88616|Etiological subtype	OMIM:614346
ORPHA:88616|Etiological subtype	OMIM:614344
ORPHA:88616|Etiological subtype	OMIM:614347
ORPHA:88616|Etiological subtype	OMIM:614342
ORPHA:88616|Etiological subtype	OMIM:614340
ORPHA:88616|Etiological subtype	OMIM:614343
ORPHA:88616|Etiological subtype	OMIM:617125
ORPHA:88616|Etiological subtype	OMIM:617816
ORPHA:88616|Etiological subtype	OMIM:615817
ORPHA:88616|Etiological subtype	OMIM:607417
ORPHA:88616|Etiological subtype	OMIM:617188
ORPHA:88616|Etiological subtype	OMIM:614249
ORPHA:88616|Etiological subtype	OMIM:615942
ORPHA:88616|Etiological subtype	OMIM:618221
ORPHA:88616|Etiological subtype	OMIM:614020
ORPHA:88616|Etiological subtype	OMIM:611107
ORPHA:88616|Etiological subtype	OMIM:614329
ORPHA:88616|Etiological subtype	OMIM:613192
ORPHA:88616|Etiological subtype	OMIM:616460
ORPHA:309025	OMIM:610377
ORPHA:309025	OMIM:260920
ORPHA:309020|Etiological subtype	OMIM:207750
ORPHA:171863	OMIM:612539
ORPHA:171866	OMIM:612813
ORPHA:560	OMIM:154780
ORPHA:276183	OMIM:613909
ORPHA:66631	OMIM:609528
ORPHA:98755	OMIM:164400
ORPHA:98989|Clinical subtype	OMIM:115660
ORPHA:98989|Clinical subtype	OMIM:614422
ORPHA:391641|Clinical subtype	OMIM:164280
ORPHA:391646|Clinical subtype	OMIM:614326
ORPHA:782	OMIM:602482
ORPHA:782	OMIM:180500
ORPHA:782	OMIM:601499
ORPHA:2001	OMIM:601165
ORPHA:2008	OMIM:600460
ORPHA:2007	OMIM:203000
ORPHA:2004	OMIM:215800
ORPHA:238523	OMIM:606407
ORPHA:52430	OMIM:167320
ORPHA:52430	OMIM:615424
ORPHA:52430	OMIM:615422
ORPHA:99947	OMIM:609260
ORPHA:417	OMIM:618188
ORPHA:417	OMIM:239200
ORPHA:99886	OMIM:610374
ORPHA:99886	OMIM:601410
ORPHA:99886	OMIM:610582
ORPHA:284247	OMIM:614224
ORPHA:285	OMIM:130020
ORPHA:2850	OMIM:203650
ORPHA:2850	OMIM:618840
ORPHA:2850	OMIM:610422
ORPHA:2850	OMIM:613930
ORPHA:2854	OMIM:228930
ORPHA:2856	OMIM:261550
ORPHA:2855	OMIM:616138
ORPHA:2855	OMIM:614926
ORPHA:2855	OMIM:614129
ORPHA:2855	OMIM:233400
ORPHA:2855	OMIM:615300
ORPHA:2855	OMIM:617565
ORPHA:268882	OMIM:118420
ORPHA:779	OMIM:613471
ORPHA:88659	OMIM:161900
ORPHA:79262	OMIM:601780
ORPHA:79262	OMIM:610127
ORPHA:79262	OMIM:615362
ORPHA:79262	OMIM:162350
ORPHA:79262	OMIM:614706
ORPHA:79262	OMIM:256730
ORPHA:79262	OMIM:204300
ORPHA:309297|Clinical subtype	OMIM:253000
ORPHA:231154	OMIM:609889
ORPHA:700	OMIM:104000
ORPHA:700	OMIM:300042
ORPHA:700	OMIM:610753
ORPHA:98722|Clinical group	OMIM:614474
ORPHA:98722|Clinical group	OMIM:606215
ORPHA:98722|Clinical group	OMIM:606217
ORPHA:98722|Clinical group	OMIM:600309
ORPHA:98722|Clinical group	OMIM:614430
ORPHA:98722|Clinical group	OMIM:615779
ORPHA:589856	OMIM:620186
ORPHA:98761	OMIM:603516
ORPHA:183707	OMIM:608203
ORPHA:183707	OMIM:618987
ORPHA:100924	OMIM:612740
ORPHA:83454	OMIM:138000
ORPHA:363665	OMIM:601812
ORPHA:436174	OMIM:616007
ORPHA:436166	OMIM:616050
ORPHA:436169	OMIM:614486
ORPHA:79457	OMIM:154800
ORPHA:2363	OMIM:620193
ORPHA:2363	OMIM:620192
ORPHA:2363	OMIM:149730
ORPHA:2364	OMIM:614128
ORPHA:2364	OMIM:612933
ORPHA:2368	OMIM:230750
ORPHA:250999	OMIM:612530
ORPHA:250994	OMIM:612475
ORPHA:399	OMIM:143100
ORPHA:99953	OMIM:605285
ORPHA:231401	OMIM:300448
ORPHA:93607|Clinical subtype	OMIM:604278
ORPHA:274	OMIM:231200
ORPHA:274	OMIM:153670
ORPHA:2743	OMIM:165150
ORPHA:2741	OMIM:164900
ORPHA:2744	OMIM:617542
ORPHA:2744	OMIM:607313
ORPHA:2746	OMIM:258480
ORPHA:2745	OMIM:300000
ORPHA:94084	OMIM:243310
ORPHA:309031	OMIM:614338
ORPHA:231183|Clinical subtype	OMIM:500004
ORPHA:231183|Clinical subtype	OMIM:614504
ORPHA:231183|Clinical subtype	OMIM:276902
ORPHA:93304	OMIM:113500
ORPHA:94150|Clinical subtype	OMIM:206800
ORPHA:566	OMIM:156600
ORPHA:209932	OMIM:610356
ORPHA:101092|Clinical subtype	OMIM:608106
ORPHA:101091|Clinical subtype	OMIM:608184
ORPHA:101097	OMIM:607706
ORPHA:101097	OMIM:607831
ORPHA:101090|Clinical subtype	OMIM:606843
ORPHA:306661|Clinical subtype	OMIM:617994
ORPHA:306661|Clinical subtype	OMIM:617993
ORPHA:306661|Clinical subtype	OMIM:211900
ORPHA:91500	OMIM:607665
Category|ORPHA:352	OMIM:230400
Category|ORPHA:352	OMIM:230350
Category|ORPHA:352	OMIM:230200
ORPHA:436271	OMIM:619061
ORPHA:217315	OMIM:216550
ORPHA:93271	OMIM:615633
ORPHA:93271	OMIM:613091
ORPHA:93271	OMIM:614091
ORPHA:93271	OMIM:615503
ORPHA:398156	OMIM:601452
ORPHA:284426|Clinical subtype	OMIM:612933
ORPHA:220465	OMIM:618985
ORPHA:220465	OMIM:245590
ORPHA:220460	OMIM:615083
ORPHA:220460	OMIM:175100
ORPHA:220460	OMIM:612591
ORPHA:220460	OMIM:608456
ORPHA:220460	OMIM:616415
ORPHA:740	OMIM:176670
ORPHA:488333	OMIM:616625
ORPHA:1802	OMIM:231095
ORPHA:180	OMIM:303100
ORPHA:1803	OMIM:273740
ORPHA:1801	OMIM:211350
ORPHA:1808	OMIM:601375
Clinical subtype|ORPHA:1807	OMIM:227260
ORPHA:1804	OMIM:601561
ORPHA:1806	OMIM:268320
ORPHA:79094	OMIM:602531
ORPHA:65284	OMIM:607483
ORPHA:99672	OMIM:602401
ORPHA:156731	OMIM:224400
ORPHA:79136	OMIM:606552
ORPHA:240	OMIM:127300
ORPHA:2405	OMIM:128980
ORPHA:2407	OMIM:245660
ORPHA:2400	OMIM:252320
ORPHA:2409	OMIM:600252
ORPHA:97297	OMIM:605039
ORPHA:98619	OMIM:614292
ORPHA:98619	OMIM:608908
ORPHA:98619	OMIM:615431
ORPHA:83473	OMIM:603387
ORPHA:83473	OMIM:615938
ORPHA:83473	OMIM:615937
ORPHA:377	OMIM:109400
ORPHA:48818	OMIM:604290
ORPHA:93606	OMIM:300539
ORPHA:99177	OMIM:126300
ORPHA:163634	OMIM:614569
ORPHA:726	OMIM:203700
ORPHA:760	OMIM:613179
ORPHA:276598	OMIM:256450
ORPHA:158668	OMIM:604536
ORPHA:86818	OMIM:300194
ORPHA:86818	OMIM:300990
ORPHA:398166	OMIM:227260
ORPHA:398166	OMIM:136500
ORPHA:398166	OMIM:614974
ORPHA:398166	OMIM:614973
ORPHA:401835	OMIM:620323
ORPHA:2972	OMIM:273050
ORPHA:2975	OMIM:264270
ORPHA:2971	OMIM:264470
ORPHA:2978	OMIM:609629
ORPHA:2978	OMIM:300048
ORPHA:2978	OMIM:243180
ORPHA:2978	OMIM:601223
ORPHA:2976	OMIM:169170
ORPHA:2970	OMIM:100100
ORPHA:50944	OMIM:224750
ORPHA:94068	OMIM:183900
ORPHA:86817	OMIM:612631
ORPHA:247698|Clinical subtype	OMIM:171400
ORPHA:247691	OMIM:192315
ORPHA:238750	OMIM:613509
ORPHA:35706	OMIM:231690
ORPHA:357064	OMIM:612940
ORPHA:812	OMIM:256550
ORPHA:647834	OMIM:606069
ORPHA:178400	OMIM:606768
ORPHA:90024	OMIM:610706
ORPHA:306734	OMIM:614588
ORPHA:99961|Clinical subtype	OMIM:605479
ORPHA:391474	OMIM:136760
ORPHA:98969	OMIM:217800
ORPHA:183713	OMIM:612260
ORPHA:320365	OMIM:613096
ORPHA:93270	OMIM:613091
ORPHA:443087	OMIM:614279
ORPHA:443236	OMIM:604715
ORPHA:637	OMIM:101000
ORPHA:231568	OMIM:131750
ORPHA:603494	OMIM:617306
ORPHA:565788	OMIM:618213
ORPHA:314485	OMIM:614881
ORPHA:314485	OMIM:619216
ORPHA:488613	OMIM:616973
ORPHA:488618	OMIM:617044
ORPHA:820	OMIM:182410
ORPHA:48431	OMIM:604168
ORPHA:544472|Etiological subtype	OMIM:612925
ORPHA:544472|Etiological subtype	OMIM:612926
ORPHA:544472|Etiological subtype	OMIM:612922
ORPHA:544472|Etiological subtype	OMIM:612923
ORPHA:544472|Etiological subtype	OMIM:612924
ORPHA:544472|Etiological subtype	OMIM:609814
ORPHA:544472|Etiological subtype	OMIM:615008
ORPHA:544472|Etiological subtype	OMIM:235400
ORPHA:35737	OMIM:120430
ORPHA:289499	OMIM:269400
ORPHA:370334	OMIM:612219
ORPHA:251630	OMIM:616568
ORPHA:251630	OMIM:137800
ORPHA:846	OMIM:604131
ORPHA:562569	OMIM:618316
ORPHA:247768	OMIM:158330
ORPHA:86820	OMIM:608805
ORPHA:86820	OMIM:617383
ORPHA:352745	OMIM:615179
ORPHA:530	OMIM:247100
ORPHA:220497	OMIM:614424
ORPHA:220497	OMIM:609583
ORPHA:220497	OMIM:611560
ORPHA:220493	OMIM:614424
ORPHA:220493	OMIM:614464
ORPHA:220493	OMIM:608629
ORPHA:220493	OMIM:617121
ORPHA:220493	OMIM:614970
ORPHA:293864	OMIM:615710
ORPHA:96125	OMIM:612582
ORPHA:949	OMIM:201050
ORPHA:320375	OMIM:615035
ORPHA:320370	OMIM:615043
ORPHA:526	OMIM:177200
ORPHA:526	OMIM:618114
ORPHA:526	OMIM:618126
ORPHA:95429	OMIM:106050
ORPHA:95429	OMIM:300652
ORPHA:228407	OMIM:213980
ORPHA:228402	OMIM:156200
ORPHA:86789	OMIM:168860
ORPHA:250977	OMIM:608688
ORPHA:642085	OMIM:618395
ORPHA:3199	OMIM:202900
ORPHA:319	OMIM:612219
ORPHA:3191	OMIM:271960
ORPHA:3193	OMIM:185500
ORPHA:3197	OMIM:149400
ORPHA:3197	OMIM:614618
ORPHA:3197	OMIM:614619
ORPHA:3197	OMIM:618011
ORPHA:3194	OMIM:122440
ORPHA:3198	OMIM:184850
ORPHA:98856	OMIM:605588
ORPHA:85202	OMIM:245150
ORPHA:167	OMIM:214500
ORPHA:1674	OMIM:220500
ORPHA:1671	OMIM:222500
ORPHA:1670	OMIM:520100
ORPHA:1670	OMIM:618662
ORPHA:1678	OMIM:601016
ORPHA:1675	OMIM:274270
ORPHA:91138	OMIM:123550
ORPHA:141127	OMIM:603569
ORPHA:166096|Clinical subtype	OMIM:277480
ORPHA:166090|Clinical subtype	OMIM:613554
ORPHA:166093|Clinical subtype	OMIM:613554
ORPHA:401964	OMIM:610100
ORPHA:99812	OMIM:606593
ORPHA:90797	OMIM:312300
ORPHA:98908	OMIM:610717
ORPHA:238557	OMIM:263400
ORPHA:85167	OMIM:608940
ORPHA:2549	OMIM:141400
Clinical group|ORPHA:2542	OMIM:613094
Clinical group|ORPHA:2542	OMIM:611038
Clinical group|ORPHA:2542	OMIM:610093
Clinical group|ORPHA:2542	OMIM:613517
Clinical group|ORPHA:2542	OMIM:615113
Clinical group|ORPHA:2542	OMIM:251600
Clinical group|ORPHA:2542	OMIM:613704
Clinical group|ORPHA:2542	OMIM:156850
ORPHA:1512	OMIM:218090
ORPHA:1517	OMIM:239850
ORPHA:1516	OMIM:218350
ORPHA:1514	OMIM:312860
ORPHA:1513	OMIM:122860
ORPHA:1513	OMIM:218300
ORPHA:1519	OMIM:145420
ORPHA:1515	OMIM:614378
ORPHA:1515	OMIM:614099
ORPHA:1515	OMIM:218330
ORPHA:1515	OMIM:617102
ORPHA:1515	OMIM:613610
ORPHA:210159	OMIM:114550
ORPHA:79452	OMIM:613480
ORPHA:79452	OMIM:247440
ORPHA:79452	OMIM:153100
ORPHA:79452	OMIM:615907
ORPHA:79452	OMIM:611944
ORPHA:371	OMIM:232800
ORPHA:93334	OMIM:615226
ORPHA:93334	OMIM:608562
ORPHA:93334	OMIM:618498
ORPHA:93334	OMIM:602085
ORPHA:93334	OMIM:263450
ORPHA:93334	OMIM:618219
ORPHA:93334	OMIM:174200
ORPHA:93334	OMIM:607324
ORPHA:97249	OMIM:608027
ORPHA:231500|Clinical subtype	OMIM:203300
ORPHA:231500|Clinical subtype	OMIM:614073
ORPHA:93111|Clinical subtype	OMIM:137920
ORPHA:90120	OMIM:601152
ORPHA:90120	OMIM:616505
ORPHA:190	OMIM:300216
ORPHA:1901	OMIM:225410
ORPHA:1906	OMIM:609442
Clinical subtype|ORPHA:1900	OMIM:225400
ORPHA:540	OMIM:603552
ORPHA:540	OMIM:603553
ORPHA:540	OMIM:613101
ORPHA:540	OMIM:267700
ORPHA:540	OMIM:608898
ORPHA:540	OMIM:618998
ORPHA:2833	OMIM:184900
ORPHA:2833	OMIM:228020
ORPHA:2832	OMIM:600269
ORPHA:2835	OMIM:600399
ORPHA:2839	OMIM:169550
Clinical subtype|ORPHA:2834	OMIM:278250
ORPHA:2831	OMIM:601438
ORPHA:2837	OMIM:260650
ORPHA:2836	OMIM:260565
ORPHA:99361	OMIM:155240
ORPHA:166277	OMIM:604922
ORPHA:166272	OMIM:184260
ORPHA:99806	OMIM:166750
ORPHA:85293	OMIM:300354
ORPHA:673	OMIM:611162
ORPHA:501	OMIM:254780
ORPHA:411634|Clinical subtype	OMIM:219900
Clinical group|ORPHA:513	OMIM:247640
Clinical group|ORPHA:513	OMIM:613067
Clinical group|ORPHA:513	OMIM:613065
ORPHA:168443	OMIM:183849
ORPHA:83639	OMIM:610293
ORPHA:276399	OMIM:138800
ORPHA:521414	OMIM:618036
ORPHA:99842|Clinical subtype	OMIM:116920
ORPHA:276193	OMIM:613908
ORPHA:276198	OMIM:614153
ORPHA:308655|Clinical subtype	OMIM:232500
ORPHA:289916|Clinical subtype	OMIM:251000
ORPHA:93945|Clinical subtype	OMIM:309500
ORPHA:320396	OMIM:613162
ORPHA:320391	OMIM:614409
ORPHA:337	OMIM:135100
ORPHA:3377	OMIM:158300
ORPHA:93608|Clinical subtype	OMIM:179800
ORPHA:97560	OMIM:614692
ORPHA:79486	OMIM:257350
ORPHA:79394	OMIM:615023
ORPHA:79394	OMIM:615024
ORPHA:79394	OMIM:615022
ORPHA:79394	OMIM:242100
ORPHA:79394	OMIM:612281
ORPHA:79394	OMIM:606545
ORPHA:453533	OMIM:616113
ORPHA:79444	OMIM:612462
ORPHA:199285	OMIM:115300
ORPHA:199285	OMIM:277350
ORPHA:95433	OMIM:271250
ORPHA:98955	OMIM:300778
ORPHA:423	OMIM:600467
ORPHA:423	OMIM:154276
ORPHA:423	OMIM:154275
ORPHA:423	OMIM:601888
ORPHA:423	OMIM:601887
ORPHA:423	OMIM:145600
ORPHA:33276	OMIM:148000
ORPHA:93426|Category	OMIM:617405
ORPHA:284139	OMIM:245600
ORPHA:538963	OMIM:613011
ORPHA:217385	OMIM:613215
ORPHA:217382	OMIM:613068
ORPHA:93613|Etiological subtype	OMIM:220100
ORPHA:166282	OMIM:608567
ORPHA:166282	OMIM:163800
ORPHA:166282	OMIM:614090
ORPHA:166282	OMIM:619464
ORPHA:166282	OMIM:182190
ORPHA:99908	OMIM:145300
ORPHA:606	OMIM:602668
ORPHA:189466|Clinical subtype	OMIM:146200
ORPHA:248408|Clinical subtype	OMIM:616004
ORPHA:254881	OMIM:607459
ORPHA:254886	OMIM:617069
ORPHA:254886	OMIM:258450
ORPHA:485	OMIM:156550
ORPHA:209370	OMIM:300673
ORPHA:321	OMIM:133700
ORPHA:321	OMIM:133701
ORPHA:321	OMIM:600209
ORPHA:3216	OMIM:221300
ORPHA:3212	OMIM:125250
ORPHA:3210	OMIM:272350
ORPHA:3214	OMIM:601706
ORPHA:3217	OMIM:221400
ORPHA:3213	OMIM:304700
ORPHA:3219	OMIM:229120
ORPHA:3218	OMIM:601351
ORPHA:505208	OMIM:617248
ORPHA:447	OMIM:300818
ORPHA:447	OMIM:615399
ORPHA:513436	OMIM:617225
ORPHA:656273	OMIM:618493
ORPHA:572354|Clinical subtype	OMIM:110100
ORPHA:652	OMIM:131100
ORPHA:33108	OMIM:253290
ORPHA:182050	OMIM:155100
ORPHA:349	OMIM:230000
ORPHA:157954	OMIM:612079
ORPHA:352712	OMIM:615139
ORPHA:352718	OMIM:615147
ORPHA:300525|Etiological subtype	OMIM:614495
ORPHA:869	OMIM:615510
ORPHA:869	OMIM:231550
ORPHA:99068|Clinical subtype	OMIM:615779
ORPHA:79157	OMIM:610006
ORPHA:289377	OMIM:611705
ORPHA:402075	OMIM:109730
ORPHA:402075	OMIM:614823
ORPHA:231537	OMIM:614077
ORPHA:231531|Clinical subtype	OMIM:614171
ORPHA:231531|Clinical subtype	OMIM:619172
ORPHA:231531|Clinical subtype	OMIM:614077
ORPHA:231531|Clinical subtype	OMIM:614076
ORPHA:168577	OMIM:608885
ORPHA:168572	OMIM:255995
ORPHA:314978	OMIM:302500
ORPHA:314978	OMIM:300703
ORPHA:398069	OMIM:615547
ORPHA:402364	OMIM:613668
ORPHA:225	OMIM:520000
ORPHA:2256	OMIM:228940
ORPHA:2253	OMIM:136520
ORPHA:2251	OMIM:188150
ORPHA:2255	OMIM:600001
ORPHA:2254	OMIM:614678
ORPHA:2254	OMIM:618065
ORPHA:2254	OMIM:616081
ORPHA:2254	OMIM:619304
ORPHA:2254	OMIM:619303
ORPHA:2254	OMIM:607596
ORPHA:2250	OMIM:603457
ORPHA:2252	OMIM:179250
ORPHA:2257	OMIM:265430
ORPHA:98956	OMIM:121820
ORPHA:137776	OMIM:607598
ORPHA:480682	OMIM:617232
ORPHA:615964	OMIM:618384
ORPHA:370022	OMIM:615960
ORPHA:309108	OMIM:614338
ORPHA:2564	OMIM:187510
ORPHA:256	OMIM:128100
ORPHA:256	OMIM:602554
ORPHA:2569	OMIM:127200
ORPHA:2566	OMIM:226990
ORPHA:2561	OMIM:200970
ORPHA:2563	OMIM:157980
ORPHA:2565	OMIM:301940
ORPHA:888	OMIM:604547
ORPHA:888	OMIM:119300
ORPHA:888	OMIM:606713
ORPHA:2314	OMIM:147060
ORPHA:2310	OMIM:246000
ORPHA:2311	OMIM:616566
ORPHA:2311	OMIM:608681
ORPHA:2311	OMIM:609813
ORPHA:2311	OMIM:613686
ORPHA:2311	OMIM:277300
ORPHA:2312	OMIM:237900
ORPHA:2316	OMIM:147770
ORPHA:2315	OMIM:243800
ORPHA:2318	OMIM:608091
ORPHA:2318	OMIM:614424
ORPHA:2318	OMIM:614844
ORPHA:2318	OMIM:610188
ORPHA:2318	OMIM:614465
ORPHA:2318	OMIM:612285
ORPHA:2318	OMIM:243910
ORPHA:2319	OMIM:216100
ORPHA:1425	OMIM:251450
ORPHA:1425	OMIM:615777
ORPHA:1427	OMIM:215150
ORPHA:1422	OMIM:600092
ORPHA:1426	OMIM:215140
ORPHA:1429	OMIM:118700
ORPHA:1429	OMIM:215450
ORPHA:93581|Etiological subtype	OMIM:235400
ORPHA:96148	OMIM:609625
ORPHA:79155	OMIM:236800
ORPHA:247353	OMIM:614204
ORPHA:247353	OMIM:616106
ORPHA:308638|Clinical subtype	OMIM:232500
ORPHA:543	OMIM:113970
ORPHA:99796	OMIM:600348
ORPHA:99796	OMIM:300067
ORPHA:99796	OMIM:607432
ORPHA:79403	OMIM:226730
ORPHA:79403	OMIM:619817
ORPHA:140481	OMIM:608236
ORPHA:786	OMIM:615962
ORPHA:209951	OMIM:611225
ORPHA:217093|Clinical subtype	OMIM:309900
ORPHA:35664|Etiological subtype	OMIM:219150
ORPHA:93605|Clinical subtype	OMIM:607364
ORPHA:289891	OMIM:606664
ORPHA:556955	OMIM:618500
ORPHA:401859	OMIM:614462
ORPHA:238505	OMIM:615122
ORPHA:600	OMIM:606070
ORPHA:125	OMIM:210900
ORPHA:1259	OMIM:110150
ORPHA:1253	OMIM:109900
ORPHA:1252	OMIM:110050
ORPHA:2946	OMIM:112430
ORPHA:2947	OMIM:190680
ORPHA:2941	OMIM:601322
ORPHA:2940	OMIM:175780
ORPHA:2940	OMIM:614483
ORPHA:772	OMIM:614920
ORPHA:772	OMIM:202370
ORPHA:772	OMIM:614867
ORPHA:772	OMIM:614863
ORPHA:772	OMIM:614885
ORPHA:772	OMIM:617370
ORPHA:772	OMIM:601539
ORPHA:772	OMIM:614877
ORPHA:772	OMIM:614871
ORPHA:772	OMIM:614873
ORPHA:772	OMIM:266510
